# Temporary trajectory realization generation debug export
# RealizationNumberOneBased	21
# RealizationIndexZeroBased	20
# NormalizedGaussian	0.73350057313089556	-0.2638099304028626	-2.1635738261931472
Stage	StationIndex	CandidateIndex	Selected	SmoothnessScore	ReferenceMD	ReferenceIncl	ReferenceAz	ReferenceX	ReferenceY	ReferenceZ	MD	Abscissa	Incl	Az	X	Y	Z	TVD	North	East	DLS	BUR	TUR	VSect
raw-covariance-spherical-candidate	33	7	False		1500.78	1.08035880698449	1.5498523757709646	6535042.9330548635	329185.79825873085	1275.663613740453					6535022.5177373104	329182.86877525412	1277.2443146564192	1277.2443146564192	6535022.5177373104	329182.86877525412				
incremental-md-incl-az-candidate	33	7	False	0.0089799065828135571	1500.78	1.08035880698449	1.5498523757709646	6535042.9330548635	329185.79825873085	1275.663613740453	1508.8993825124674	1508.8993825124674	1.1039256559662238	1.6986321912424098	6535022.5177373104	329182.86877525412	1277.2443146564192	1277.2443146564192	6535022.5177373104	329182.86877525412	0.001617649191341062	0.00058825239923621098	0.0016874937787569877	627.29240403158428
incremental-md-incl-az-candidate-selected	33	3	True	0.0015853040600246615	1500.78	1.08035880698449	1.5498523757709646	6535042.9330548635	329185.79825873085	1275.663613740453	1500.8116802508675	1500.8116802508675	1.0864762227559255	1.6132146235908571	6535024.9914595243	329175.66392808151	1273.858017281063	1273.858017281063	6535024.9914595243	329175.66392808151	0.00038907922403956497	0.00029550303497494212	0.00028599358443681666	619.95708295710472
incremental-md-incl-az-selected	33		True	0.00097062592642663161	1500.78	1.08035880698449	1.5498523757709646	6535042.9330548635	329185.79825873085	1275.663613740453	1500.8116802508675	1500.8116802508675	1.0864762227559255	1.6132146235908571	6535024.9914595243	329175.66392808151	1273.858017281063	1273.858017281063	6535024.9914595243	329175.66392808151	0.00038907922403956497	0.00029550303497494212	0.00028599358443681666	619.95708295710472
raw-covariance-spherical-candidate	34	0	False		1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848					6535066.1456064964	329232.72234032594	1297.1338617670515	1297.1338617670515	6535066.1456064964	329232.72234032594				
incremental-md-incl-az-candidate	34	0	False	0.63894592028474206	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1580.1042876892557	1580.1042876892557	1.5299037090623571	0.36581254556135195	6535066.1456064964	329232.72234032594	1297.1338617670515	1297.1338617670515	6535066.1456064964	329232.72234032594	0.015967003163269412	0.007594398724464213	-0.014057046017523778	690.30853085163778
raw-covariance-spherical-candidate	34	1	False		1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848					6535064.4451174466	329238.26606386539	1302.6154941460511	1302.6154941460511	6535064.4451174466	329238.26606386539				
incremental-md-incl-az-candidate	34	1	False	0.50769580002718651	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1584.5074982899127	1584.5074982899127	1.4220546707876018	0.47465641192346608	6535064.4451174466	329238.26606386539	1302.6154941460511	1302.6154941460511	6535064.4451174466	329238.26606386539	0.013382492474391159	0.0060289864055151909	-0.012080879217507556	693.95450539975138
raw-covariance-spherical-candidate	34	2	False		1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848					6535065.5495523578	329234.74717189581	1294.9011892479659	1294.9011892479659	6535065.5495523578	329234.74717189581				
incremental-md-incl-az-candidate	34	2	False	0.6256997193762065	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1580.6165676880942	1580.6165676880942	1.5798489735596255	0.40900342237254939	6535065.5495523578	329234.74717189581	1294.9011892479659	1294.9011892479659	6535065.5495523578	329234.74717189581	0.015694122917461181	0.0077409732088140615	-0.01365276905661017	691.62149946844033
raw-covariance-spherical-candidate	34	3	False		1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848					6535024.1891835826	329220.09792904661	1296.885725507804	1296.885725507804	6535024.1891835826	329220.09792904661				
incremental-md-incl-az-candidate	34	3	False	0.00021563179452310788	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1550.8688639550389	1550.8688639550389	1.0992164609446213	1.5646453104559677	6535024.1891835826	329220.09792904661	1296.885725507804	1296.885725507804	6535024.1891835826	329220.09792904661	0.00089832768612483087	0.00026406540076795437	-0.00096384134462557114	664.39832605911965
raw-covariance-spherical-candidate	34	4	False		1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848					6535063.849063308	329240.29089543526	1300.3828216269656	1300.3828216269656	6535063.849063308	329240.29089543526				
incremental-md-incl-az-candidate	34	4	False	0.49427541685258136	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1584.9702558966426	1584.9702558966426	1.4714279681869344	0.5171346794056445	6535063.849063308	329240.29089543526	1300.3828216269656	1300.3828216269656	6535063.849063308	329240.29089543526	0.013135617189891665	0.0062199880452418199	-0.011626979077905553	695.36635480848054
raw-covariance-spherical-candidate	34	5	False		1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848					6535022.4886945328	329225.64165258605	1302.3673578868036	1302.3673578868036	6535022.4886945328	329225.64165258605				
incremental-md-incl-az-candidate	34	5	False	0.0065993385555995765	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1558.4147429436018	1558.4147429436018	1.019417421520681	1.6287464606457558	6535022.4886945328	329225.64165258605	1302.3673578868036	1302.3673578868036	6535022.4886945328	329225.64165258605	0.0011874763812992669	-0.00116321736607361	0.00028034670542798068	669.9974344672047
raw-covariance-spherical-candidate	34	6	False		1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848					6535023.5931294439	329222.12276061648	1294.6530529887184	1294.6530529887184	6535023.5931294439	329222.12276061648				
incremental-md-incl-az-candidate	34	6	False	0.0066466827797631023	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1551.7667641150304	1551.7667641150304	1.2137927376141953	1.5892401021308584	6535023.5931294439	329222.12276061648	1294.6530529887184	1294.6530529887184	6535023.5931294439	329222.12276061648	0.0025351673666456917	0.0025005508127007303	-0.00044561218011107684	666.43695438038992
raw-covariance-spherical-candidate	34	7	False		1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848					6535021.8926403942	329227.66648415592	1300.134685367718	1300.134685367718	6535021.8926403942	329227.66648415592				
incremental-md-incl-az-candidate	34	7	False	0.0044747575105058557	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1559.1634426591236	1559.1634426591236	1.1209076678366694	1.6471222999775335	6535021.8926403942	329227.66648415592	1300.134685367718	1300.134685367718	6535021.8926403942	329227.66648415592	0.00078570012778745116	0.00059394885012498122	0.00057117853131671836	672.05188613624443
incremental-md-incl-az-candidate-selected	34	3	True	0.00021563179452310788	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1550.8688639550389	1550.8688639550389	1.0992164609446213	1.5646453104559677	6535024.1891835826	329220.09792904661	1296.885725507804	1296.885725507804	6535024.1891835826	329220.09792904661	0.00089832768612483087	0.00026406540076795437	-0.00096384134462557114	664.39832605911965
incremental-md-incl-az-selected	34		True	0.0021262844844846486	1550.78	1.1065387457644049	1.5428710587629875	6535044.0191234453	329230.19441224093	1298.6342735673848	1550.8688639550389	1550.8688639550389	1.0992164609446213	1.5646453104559677	6535024.1891835826	329220.09792904661	1296.885725507804	1296.885725507804	6535024.1891835826	329220.09792904661	0.00089832768612483087	0.00026406540076795437	-0.00096384134462557114	664.39832605911965
raw-covariance-spherical-candidate	35	0	False		1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289					6535067.6708304258	329276.55464180897	1320.842590853423	1320.842590853423	6535067.6708304258	329276.55464180897				
incremental-md-incl-az-candidate	35	0	False	0.69984492224335981	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1631.0010146291183	1631.0010146291183	1.5044002470703428	0.34356997411293055	6535067.6708304258	329276.55464180897	1320.842590853423	1320.842590853423	6535067.6708304258	329276.55464180897	0.015343468673214615	0.0070509718170796987	-0.01365748557818347	735.65851149343553
raw-covariance-spherical-candidate	35	1	False		1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289					6535066.0247086557	329282.36776002101	1326.3592755938901	1326.3592755938901	6535066.0247086557	329282.36776002101				
incremental-md-incl-az-candidate	35	1	False	0.56091039503861762	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1635.5392423250735	1635.5392423250735	1.3973058083615719	0.45591291430738318	6535066.0247086557	329282.36776002101	1326.3592755938901	1326.3592755938901	6535066.0247086557	329282.36776002101	0.012778558485741342	0.005484239007236269	-0.011717770859376309	739.41661054845849
raw-covariance-spherical-candidate	35	2	False		1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289					6535067.1117770514	329278.61589012551	1318.5037676894101	1318.5037676894101	6535067.1117770514	329278.61589012551				
incremental-md-incl-az-candidate	35	2	False	0.68861026085619992	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1631.454347828492	1631.454347828492	1.5561923401547992	0.38813914408267713	6535067.1117770514	329278.61589012551	1318.5037676894101	1318.5037676894101	6535067.1117770514	329278.61589012551	0.015070753734400017	0.0072242541414579975	-0.013227814847149855	736.97036474427841
raw-covariance-spherical-candidate	35	3	False		1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289					6535022.5350072114	329264.01908273692	1320.5836718647008	1320.5836718647008	6535022.5350072114	329264.01908273692				
incremental-md-incl-az-candidate	35	3	False	0.0010661308085652133	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1600.8196784975103	1600.8196784975103	1.0542096540790797	1.6533122205976283	6535022.5350072114	329264.01908273692	1320.5836718647008	1320.5836718647008	6535022.5350072114	329264.01908273692	0.0018036113035288053	-0.00086729438992794172	0.0018187209204212351	708.35061884294794
raw-covariance-spherical-candidate	35	4	False		1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289					6535065.4656552812	329284.42900833755	1324.0204524298772	1324.0204524298772	6535065.4656552812	329284.42900833755				
incremental-md-incl-az-candidate	35	4	False	0.54953643543558717	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1635.9468938635628	1635.9468938635628	1.4484628677760354	0.49962142631238227	6535065.4656552812	329284.42900833755	1324.0204524298772	1324.0204524298772	6535065.4656552812	329284.42900833755	0.012527225566520174	0.0057002043364340338	-0.011239220581676923	740.83283972034542
raw-covariance-spherical-candidate	35	5	False		1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289					6535020.8888854412	329269.83220094896	1326.1003566051679	1326.1003566051679	6535020.8888854412	329269.83220094896				
incremental-md-incl-az-candidate	35	5	False	0.0067656167719801763	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1608.7152152909491	1608.7152152909491	0.98451327018394752	1.7145088241104687	6535020.8888854412	329269.83220094896	1326.1003566051679	1326.1003566051679	6535020.8888854412	329269.83220094896	0.002986815184203918	-0.0018924657025798375	0.0027740189056935094	714.24197931085541
raw-covariance-spherical-candidate	35	6	False		1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289					6535021.9759538369	329266.08033105347	1318.244848700688	1318.244848700688	6535021.9759538369	329266.08033105347				
incremental-md-incl-az-candidate	35	6	False	0.0098935119467693511	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1601.6499845138808	1601.6499845138808	1.1746411888691928	1.6712716332326116	6535021.9759538369	329266.08033105347	1318.244848700688	1318.244848700688	6535021.9759538369	329266.08033105347	0.0024150307184410062	0.0015261428815804834	0.0020288300658810599	710.4339609545749
raw-covariance-spherical-candidate	35	7	False		1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289					6535020.3298320668	329271.89344926551	1323.7615334411551	1323.7615334411551	6535020.3298320668	329271.89344926551				
incremental-md-incl-az-candidate	35	7	False	0.0068992993451154616	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1609.3998273482423	1609.3998273482423	1.0900183758259971	1.7260788289809188	6535020.3298320668	329271.89344926551	1323.7615334411551	1323.7615334411551	6535020.3298320668	329271.89344926551	0.0024557154115890699	-6.5868968102122949E-05	0.0027687049542590714	716.33742991035285
incremental-md-incl-az-candidate-selected	35	3	True	0.0010661308085652133	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1600.8196784975103	1600.8196784975103	1.0542096540790797	1.6533122205976283	6535022.5350072114	329264.01908273692	1320.5836718647008	1320.5836718647008	6535022.5350072114	329264.01908273692	0.0018036113035288053	-0.00086729438992794172	0.0018187209204212351	708.35061884294794
incremental-md-incl-az-selected	35		True	0.0044896765478013457	1600.78	1.0489428804485921	1.6004669240788003	6535044.0003312463	329274.22404553724	1322.302062147289	1600.8196784975103	1600.8196784975103	1.0542096540790797	1.6533122205976283	6535022.5350072114	329264.01908273692	1320.5836718647008	1320.5836718647008	6535022.5350072114	329264.01908273692	0.0018036113035288053	-0.00086729438992794172	0.0018187209204212351	708.35061884294794
raw-covariance-spherical-candidate	36	0	False		1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384					6535067.1859920239	329319.2322867419	1346.6488718012868	1346.6488718012868	6535067.1859920239	329319.2322867419				
incremental-md-incl-az-candidate	36	0	False	0.82829713736155341	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1683.1471291451203	1683.1471291451203	1.5406416785016528	0.24615035157809623	6535067.1859920239	329319.2322867419	1346.6488718012868	1346.6488718012868	6535067.1859920239	329319.2322867419	0.017171394513478551	0.0085087921357640539	-0.014921784397781135	779.35912777831243
raw-covariance-spherical-candidate	36	1	False		1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384					6535065.5683884555	329325.28633400478	1352.2362860549099	1352.2362860549099	6535065.5683884555	329325.28633400478				
incremental-md-incl-az-candidate	36	1	False	0.67968963239325286	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1687.758631773851	1687.758631773851	1.4353990877226719	0.3618383269504894	6535065.5683884555	329325.28633400478	1352.2362860549099	1352.2362860549099	6535065.5683884555	329325.28633400478	0.014512457526345267	0.0069625534037109915	-0.012850809054687495	783.22082639725033
raw-covariance-spherical-candidate	36	2	False		1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384					6535066.6473643137	329321.33846197039	1344.2108620412384	1344.2108620412384	6535066.6473643137	329321.33846197039				
incremental-md-incl-az-candidate	36	2	False	0.81859065670791609	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1683.5053680151202	1683.5053680151202	1.5898665424680942	0.28950000620903482	6535066.6473643137	329321.33846197039	1344.2108620412384	1344.2108620412384	6535066.6473643137	329321.33846197039	0.016940482891840799	0.0085466777689724438	-0.014629151743350555	780.67911450567794
raw-covariance-spherical-candidate	36	3	False		1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384					6535019.101327193	329306.62873980979	1346.3840880332152	1346.3840880332152	6535019.101327193	329306.62873980979				
incremental-md-incl-az-candidate	36	3	False	0.00013268567435176237	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1650.7558199346854	1650.7558199346854	1.0013339135508748	1.6490337290754873	6535019.101327193	329306.62873980979	1346.3840880332152	1346.3840880332152	6535019.101327193	329306.62873980979	0.0010614037212214994	-0.0010587835803654855	-8.8499101713601647E-05	751.09840281283778
raw-covariance-spherical-candidate	36	4	False		1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384					6535065.0297607454	329327.39250923326	1349.7982762948616	1349.7982762948616	6535065.0297607454	329327.39250923326				
incremental-md-incl-az-candidate	36	4	False	0.66993581748619557	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1688.0790976281642	1688.0790976281642	1.4842894190219671	0.40471874008918862	6535065.0297607454	329327.39250923326	1349.7982762948616	1349.7982762948616	6535065.0297607454	329327.39250923326	0.014305104271458952	0.0070629265546129361	-0.012486590810067977	784.65261923481523
raw-covariance-spherical-candidate	36	5	False		1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384					6535017.4837236246	329312.68278707267	1351.9715022868384	1351.9715022868384	6535017.4837236246	329312.68278707267				
incremental-md-incl-az-candidate	36	5	False	0.0033620246247234586	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1658.9788855395209	1658.9788855395209	0.9467750772281619	1.6966335313265235	6535017.4837236246	329312.68278707267	1351.9715022868384	1351.9715022868384	6535017.4837236246	329312.68278707267	0.0019505324882258125	-0.0018394464987969705	0.00079954070442145309	757.27578195510375
raw-covariance-spherical-candidate	36	6	False		1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384					6535018.5626994828	329308.73491503828	1343.9460782731669	1343.9460782731669	6535018.5626994828	329308.73491503828				
incremental-md-incl-az-candidate	36	6	False	0.00748671145414459	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1651.4384897887398	1651.4384897887398	1.1277066459623253	1.6652557178732006	6535018.5626994828	329308.73491503828	1343.9460782731669	1343.9460782731669	6535018.5626994828	329308.73491503828	0.0014669659918782876	0.0014525227277628616	0.00022729554833844645	753.24254336277477
raw-covariance-spherical-candidate	36	7	False		1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384					6535016.9450959144	329314.78896230116	1349.53349252679	1349.53349252679	6535016.9450959144	329314.78896230116				
incremental-md-incl-az-candidate	36	7	False	0.0032422472840633043	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1659.5356169158831	1659.5356169158831	1.0564120370513785	1.7075689762122104	6535016.9450959144	329314.78896230116	1349.53349252679	1349.53349252679	6535016.9450959144	329314.78896230116	0.00080482763278054035	4.8246676964680546E-05	0.00092279356780355926	759.42730412375772
incremental-md-incl-az-candidate-selected	36	3	True	0.00013268567435176237	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1650.7558199346854	1650.7558199346854	1.0013339135508748	1.6490337290754873	6535019.101327193	329306.62873980979	1346.3840880332152	1346.3840880332152	6535019.101327193	329306.62873980979	0.0010614037212214994	-0.0010587835803654855	-8.8499101713601647E-05	751.09840281283778
incremental-md-incl-az-selected	36		True	0.002208736333597089	1650.78	1.0088003076527223	1.6318828506146981	6535042.0655439692	329317.01062452153	1348.0911821640384	1650.7558199346854	1650.7558199346854	1.0013339135508748	1.6490337290754873	6535019.101327193	329306.62873980979	1346.3840880332152	1346.3840880332152	6535019.101327193	329306.62873980979	0.0010614037212214994	-0.0010587835803654855	-8.8499101713601647E-05	751.09840281283778
raw-covariance-spherical-candidate	37	0	False		1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913					6535063.548247572	329363.44652701862	1370.8510838950376	1370.8510838950376	6535063.548247572	329363.44652701862				
incremental-md-incl-az-candidate	37	0	False	0.90488665742426155	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1733.643247644492	1733.643247644492	1.6211018121582055	0.30058879197924399	6535063.548247572	329363.44652701862	1370.8510838950376	1370.8510838950376	6535063.548247572	329363.44652701862	0.017032117730641682	0.0094501478336894706	-0.014187907550183843	823.23570020115494
raw-covariance-spherical-candidate	37	1	False		1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913					6535061.9169281386	329369.72291082534	1376.525965705632	1376.525965705632	6535061.9169281386	329369.72291082534				
incremental-md-incl-az-candidate	37	1	False	0.74947176478158406	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1738.3715239013943	1738.3715239013943	1.5144385443129038	0.4197935041974466	6535061.9169281386	329369.72291082534	1376.525965705632	1376.525965705632	6535061.9169281386	329369.72291082534	0.014306590032374398	0.0078669395607633419	-0.011968469877760013	827.34832150442071
raw-covariance-spherical-candidate	37	2	False		1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913					6535064.0844154768	329361.29351258272	1373.386432919853	1373.386432919853	6535064.0844154768	329361.29351258272				
incremental-md-incl-az-candidate	37	2	False	0.91239802054280006	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1733.270730497462	1733.270730497462	1.5691096173756733	0.25819884167503981	6535064.0844154768	329361.29351258272	1373.386432919853	1373.386432919853	6535064.0844154768	329361.29351258272	0.017191494476865583	0.0093733284197039524	-0.014411411712811351	821.89187436116651
raw-covariance-spherical-candidate	37	3	False		1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913					6535012.5589025784	329350.43469633273	1370.5845292739352	1370.5845292739352	6535012.5589025784	329350.43469633273				
incremental-md-incl-az-candidate	37	3	False	0.010613118939756361	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1701.2989389503259	1701.2989389503259	1.1420398997674102	1.7838794303343561	6535012.5589025784	329350.43469633273	1370.5845292739352	1370.5845292739352	6535012.5589025784	329350.43469633273	0.0036356800478290537	0.0028536107031351676	0.0024770024980247385	795.39022086906743
raw-covariance-spherical-candidate	37	4	False		1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913					6535062.4530960433	329367.56989638944	1379.0613147304473	1379.0613147304473	6535062.4530960433	329367.56989638944				
incremental-md-incl-az-candidate	37	4	False	0.75700755221714733	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1738.036274500987	1738.036274500987	1.4628701315626673	0.37788588844836457	6535062.4530960433	329367.56989638944	1379.0613147304473	1379.0613147304473	6535062.4530960433	329367.56989638944	0.014443281002226865	0.0077239457628053287	-0.012275893363117296	825.88610519577742
raw-covariance-spherical-candidate	37	5	False		1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913					6535010.927583145	329356.71108013944	1376.2594110845296	1376.2594110845296	6535010.927583145	329356.71108013944				
incremental-md-incl-az-candidate	37	5	False	0.0054797366478953613	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1709.7054988075934	1709.7054988075934	1.0789845209504705	1.812386850584081	6535010.927583145	329356.71108013944	1376.2594110845296	1376.2594110845296	6535010.927583145	329356.71108013944	0.0027272954836533047	0.0014117839906457874	0.0026472037516711566	801.8433622143117
raw-covariance-spherical-candidate	37	6	False		1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913					6535013.0950704832	329348.28168189683	1373.1198782987506	1373.1198782987506	6535013.0950704832	329348.28168189683				
incremental-md-incl-az-candidate	37	6	False	0.00099670811605612197	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1700.6391152704086	1700.6391152704086	1.0102163473279833	1.7786145903939206	6535013.0950704832	329348.28168189683	1373.1198782987506	1373.1198782987506	6535013.0950704832	329348.28168189683	0.0022007027225724378	0.00025381360466703029	0.0025810557966909897	793.18216101205326
raw-covariance-spherical-candidate	37	7	False		1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913					6535011.4637510497	329354.55806570355	1378.7947601093449	1378.7947601093449	6535011.4637510497	329354.55806570355				
incremental-md-incl-az-candidate	37	7	False	0.0032554195264595798	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1709.1638228174234	1709.1638228174234	0.96570732483484301	1.8105224376705755	6535011.4637510497	329354.55806570355	1378.7947601093449	1378.7947601093449	6535011.4637510497	329354.55806570355	0.0023800306782529763	-0.00050475714931108584	0.0028279971474809429	799.63244086834834
incremental-md-incl-az-candidate-selected	37	6	True	0.00099670811605612197	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1700.6391152704086	1700.6391152704086	1.0102163473279833	1.7786145903939206	6535013.0950704832	329348.28168189683	1373.1198782987506	1373.1198782987506	6535013.0950704832	329348.28168189683	0.0022007027225724378	0.00025381360466703029	0.0025810557966909897	793.18216101205326
incremental-md-incl-az-selected	37		True	0.0050356219821813828	1700.78	1.0053096491487339	1.726130630222392	6535037.5059993109	329359.00229636108	1374.8229220021913	1700.6391152704086	1700.6391152704086	1.0102163473279833	1.7786145903939206	6535013.0950704832	329348.28168189683	1373.1198782987506	1373.1198782987506	6535013.0950704832	329348.28168189683	0.0022007027225724378	0.00025381360466703029	0.0025810557966909897	793.18216101205326
raw-covariance-spherical-candidate	38	0	False		1750.78	1.0157816246606999	1.7924531417981764	6535029.5670390306	329400.59516119619	1401.3997201009797					6535057.0945150144	329405.28158349398	1397.3327222795654	1397.3327222795654	6535057.0945150144	329405.28158349398				
incremental-md-incl-az-candidate	38	0	False	1.0589429372376464	1750.78	1.0157816246606999	1.7924531417981764	6535029.5670390306	329400.59516119619	1401.3997201009797	1785.5795220553196	1785.5795220553196	1.6627360595593879	0.20917516241669457	6535057.0945150144	329405.28158349398	1397.3327222795654	1397.3327222795654	6535057.0945150144	329405.28158349398	0.019054277300083012	0.010101591557853951	-0.016224741380324592	865.18868780752018
raw-covariance-spherical-candidate	38	1	False		1750.78	1.0157816246606999	1.7924531417981764	6535029.5670390306	329400.59516119619	1401.3997201009797					6535055.4212572929	329411.77264909988	1403.0991675065613	1403.0991675065613	6535055.4212572929	329411.77264909988				
incremental-md-incl-az-candidate	38	1	False	0.89836693844233295	1750.78	1.0157816246606999	1.7924531417981764	6535029.5670390306	329400.59516119619	1401.3997201009797	1790.3564282887899	1790.3564282887899	1.5568952440600452	0.33286124125966537	6535055.4212572929	329411.77264909988	1403.0991675065613	1403.0991675065613	6535055.4212572929	329411.77264909988	0.016245978935395734	0.0086684467927700126	-0.013741409980150276	869.48818309568173
raw-covariance-spherical-candidate	38	2	False		1750.78	1.0157816246606999	1.7924531417981764	6535029.5670390306	329400.59516119619	1401.3997201009797					6535057.6387760807	329403.08254213905	1399.9660275726053	1399.9660275726053	6535057.6387760807	329403.08254213905				
incremental-md-incl-az-candidate	38	2	False	1.0676848069862943	1750.78	1.0157816246606999	1.7924531417981764	6535029.5670390306	329400.59516119619	1401.3997201009797	1785.2133428058844	1785.2133428058844	1.6142482593091125	0.16887614041520405	6535057.6387760807	329403.08254213905	1399.9660275726053	1399.9660275726053	6535057.6387760807	329403.08254213905	0.019235891945306539	0.010206196972162296	-0.016320406371470031	863.80280949141661
